rank,userName,proxyWallet,xUsername,weather_pnl_usd,weather_volume_usd,pnl_over_volume_pct,classification,confidence,active_positions,active_weather_positions,active_nonweather_positions,recent_activity,recent_weather_activity,recent_nonweather_activity,sample_weather_titles,sample_nonweather_titles,profile_url
128,manwooLee,0x00d48febb4c6d1b91c80e4baafd7bf4bd2b50a1b,,9030.99482612,270501.33999999997,3.338613711163132,weather specialist / weather-heavy,medium,29,13,9,113,46,36,Will the highest temperature in Istanbul be 13°C on April 1? | Will the highest temperature in Hong Kong be 28°C on March 30? | Will the highest temperature in London be 18°C on April 15? | Will the highest temperature in Shanghai be 14°C on March 20? | Will the highest temperature in Shanghai be 14°C on March 18? | Will the highest temperature in New York City be between 38-39°F on February 16? | Will the highest temperature in Tel Aviv be 24°C on March 17? | Will the highest temperature in Atlanta be between 62-63°F on March 29?,"Will Elon Musk’s net worth be between $670b and $680b on March 31? | Will Bitcoin reach $72,000 February 16-22? | Will ChatGPT be #1 Free App in the US Apple App Store on February 20? | Will Elon Musk post 165-189 tweets from February 19 to February 21, 2026? | Will the price of Solana be between $90 and $100 on March 14?",https://polymarket.com/profile/0x00d48febb4c6d1b91c80e4baafd7bf4bd2b50a1b
129,Salador,0x4d82da1dd62f63ac52558110f33883c77aa504db,,9008.957961076423,249271.03911600006,3.6141213969441672,weather specialist / weather-heavy,medium,2,0,2,128,127,1,Will the highest temperature in New York City be between 46-47°F on February 14? | Will the highest temperature in New York City be between 44-45°F on February 14? | Will the highest temperature in London be 10°C on February 15? | Will the highest temperature in New York City be between 44-45°F on February 14? | Will the highest temperature in London be 8°C on February 15? | Will the highest temperature in New York City be between 46-47°F on February 14? | Will the highest temperature in London be 9°C on February 15? | Will the highest temperature in London be 10°C on February 15?,Will the Republicans win the 2028 US Presidential Election? | Will the Republicans win the 2028 US Presidential Election? | Will the Republicans win the 2028 US Presidential Election?,https://polymarket.com/profile/0x4d82da1dd62f63ac52558110f33883c77aa504db
130,MALDEMER,0xc6154a43bc53f7c267d295b29510a030c489221d,,8985.803048,65894.847456,13.636579178668097,profitable in weather but currently/recently generalist,low,3,0,2,196,1,127,Ukraine strike on Moscow by September 30?,Will Nikki Haley win the 2024 US Presidential Election? | Will US sell Silk Road BTC before election? | Someone else announced as next BlackRock CEO? | No Israel x Hamas ceasefire in 2024? | No Israel x Hamas ceasefire in 2024?,https://polymarket.com/profile/0xc6154a43bc53f7c267d295b29510a030c489221d
131,heimaokuaipao,0x1361f345f4bf87d1a39b46577e8e448abab9f12b,,8866.3935532943,467853.6954539999,1.8951209832147315,weather specialist / weather-heavy,medium,100,100,0,198,198,0,Will the highest temperature in Hong Kong be 28°C on April 23? | Will the highest temperature in Ankara be 11°C on April 19? | Will the highest temperature in Warsaw be 12°C on April 20? | Will the highest temperature in Munich be 22°C or higher on April 25? | Will the highest temperature in Chicago be between 82-83°F on April 17? | Will the highest temperature in Tel Aviv be 34°C on April 15? | Will the highest temperature in Houston be between 82-83°F on April 18? | Will the highest temperature in Houston be between 80-81°F on April 18?,,https://polymarket.com/profile/0x1361f345f4bf87d1a39b46577e8e448abab9f12b
132,Amano-Hina,0x8aa29c27241b6909a7c4d6cb4f400267aa215a0b,,8831.671565821112,137310.31374200003,6.4319069159039515,weather specialist / weather-heavy,medium,100,100,0,200,200,0,Will the highest temperature in New York City be between 86-87°F on April 15? | Will the highest temperature in Miami be between 78-79°F on April 1? | Will the highest temperature in New York City be between 76-77°F on April 13? | Will the highest temperature in San Francisco be between 64-65°F on April 20? | Will the highest temperature in Austin be between 88-89°F on April 17? | Will the highest temperature in New York City be between 78-79°F on April 1? | Will the highest temperature in New York City be between 62-63°F on April 24? | Will the highest temperature in San Francisco be between 60-61°F on April 11?,,https://polymarket.com/profile/0x8aa29c27241b6909a7c4d6cb4f400267aa215a0b
133,psyjonas,0x946945d4ccf06b7c7e2acb35aaab4ae76c6f6d18,,8716.780985470026,164488.42060900002,5.29932803366773,weather specialist / weather-heavy,medium,0,0,0,200,200,0,Will the highest temperature in London be 11°C on February 28? | Will the highest temperature in Ankara be 7°C on February 23? | Will the highest temperature in Ankara be 5°C on February 27? | Will the highest temperature in Ankara be 6°C on February 25? | Will the highest temperature in New York City be between 40-41°F on February 27? | Will the highest temperature in New York City be between 42-43°F on February 25? | Will the highest temperature in London be 13°C on February 23? | Will the highest temperature in London be 13°C on February 27?,,https://polymarket.com/profile/0x946945d4ccf06b7c7e2acb35aaab4ae76c6f6d18
134,vip68,0x8d0930676d559cc8fb7d8af0c555791c1820143f,,8550.105186342273,999128.2856660001,0.8557564938363179,weather specialist / weather-heavy,medium,27,20,6,200,200,0,Will the highest temperature in Chengdu be 30°C on April 25? | Will the highest temperature in Shanghai be 19°C on April 8? | Will the highest temperature in Shanghai be 30°C or higher on April 9? | Will the highest temperature in Shanghai be 25°C on April 5? | Will the highest temperature in Shanghai be 16°C on April 7? | Will the highest temperature in Guangzhou be 29°C on April 25? | Will the highest temperature in Guangzhou be 22°C on April 24? | Will the highest temperature in Shanghai be 19°C on April 15?,"Will the price of Bitcoin be greater than $78,000 on March 4? | Will the price of Bitcoin be between $76,000 and $78,000 on March 4? | Will the price of Bitcoin be above $58,000 on March 1? | Will the price of Ethereum be between $2,200 and $2,300 on March 10? | Will the price of Ethereum be less than $1,800 on March 23?",https://polymarket.com/profile/0x8d0930676d559cc8fb7d8af0c555791c1820143f
135,Zonixclub,0x4c67d6508607931ea8143def70d7ad237c9138cb,,8502.6255853,22990.22525,36.98365497876103,profitable in weather but currently/recently generalist,low,2,1,0,195,6,91,Will the highest temperature in Singapore be 27°C on April 23? | Will the highest temperature in Singapore be 27°C on April 23? | Will the highest temperature in Singapore be 26°C on April 19? | Will the highest temperature in Singapore be 26°C on April 19? | Will global temperature increase by between 1.15ºC and 1.19ºC in March 2026? | Will global temperature increase by between 1.15ºC and 1.19ºC in March 2026? | Will Moonshot have the top AI model at the end of December 2025?,"Over $8M committed to the P2P Protocol public sale? | Will Elon Musk post 200-219 tweets from April 3 to April 10, 2026? | Will Elon Musk post 200-219 tweets from April 3 to April 10, 2026? | Will NVIDIA be the largest company in the world by market cap on March 31? | Over $8M committed to the P2P Protocol public sale?",https://polymarket.com/profile/0x4c67d6508607931ea8143def70d7ad237c9138cb
136,FohnHairdryer,0x89b44e69ef23081e604282b4c5f7aa8e4c1355bc,PiratesPredict,8419.129751293156,404613.009441,2.080785727311326,weather specialist / weather-heavy,medium,100,97,2,199,199,0,Will the highest temperature in Seoul be 10°C on March 13? | Will the highest temperature in Tel Aviv be 19°C on March 16? | Will the highest temperature in Seoul be 14°C on March 23? | Will the highest temperature in Seoul be 5°C on February 18? | Will the highest temperature in Tokyo be 24°C on April 14? | Will the highest temperature in Lagos be 33°C on April 20? | Will the highest temperature in Singapore be 35°C or higher on April 6? | Will the highest temperature in Lagos be 28°C or below on April 20?,Will Trump talk to Xi Jinping in March? | Will Iran close the Strait of Hormuz by March 31? | Will Iran strike Israel on March 10?,https://polymarket.com/profile/0x89b44e69ef23081e604282b4c5f7aa8e4c1355bc
137,casus,0x058327e8fec1fdf218c4c2c20f3a30db18887dd4,,8404.84689977346,788950.5418639998,1.0653198716254,weather specialist / weather-heavy,medium,0,0,0,199,136,8,Will the highest temperature in Karachi be 30°C on April 25? | Will the highest temperature in Karachi be 30°C on April 25? | Will the highest temperature in Jakarta be 33°C on April 25? | Will the highest temperature in Jakarta be 33°C on April 25? | Will the highest temperature in Denver be between 70-71°F on April 24? | Will the highest temperature in Denver be between 70-71°F on April 24? | Will the highest temperature in Buenos Aires be 21°C on April 24? | Will the highest temperature in Buenos Aires be 21°C on April 24?,"Will the U.S. flu hospitalization rate per 100,000 in Week 15 be between 80 and 85? | Will the U.S. flu hospitalization rate per 100,000 in Week 15 be between 80 and 85? | Will the U.S. flu hospitalization rate per 100,000 in Week 15 be between 85 and 90? | Will the U.S. flu hospitalization rate per 100,000 in Week 15 be between 85 and 90? | Will the U.S. flu hospitalization rate per 100,000 in Week 15 be between 85 and 90?",https://polymarket.com/profile/0x058327e8fec1fdf218c4c2c20f3a30db18887dd4
138,neandertal,0x072ac151bf0ecaa1da3c295c42b35fc66f1c3e85,,8276.246818422482,214694.67842700004,3.8548914575153534,weather specialist / weather-heavy,medium,100,91,6,200,198,2,Will the highest temperature in Buenos Aires be 35°C or higher on December 11? | Will the highest temperature in Dallas be 56°F or higher on December 8? | Will the highest temperature in Dallas be 67°F or higher on December 13? | Will the highest temperature in London be between 59-60°F on December 10? | Will the highest temperature in Dallas be between 54-55°F on December 8? | Will the highest temperature in Buenos Aires be 32°C or higher on December 20? | Will the highest temperature in Buenos Aires be 33°C or higher on December 10? | Will the highest temperature in Atlanta be between 54-55°F on December 11?,"Will Trump say ""Crypto"" or ""Bitcoin"" during Xi events on October 29? | Islanders vs. Devils | Will Trump’s approval rating be between 41.5 and 41.9 on November 14 2025? | Will Trump say ""Million"" or ""Billion"" or ""Trillion"" 12+ times during Saudi Investment Forum on November 19? | Will Trump say ""F-35"" or ""B-2"" during Saudi Investment Forum on November 19?",https://polymarket.com/profile/0x072ac151bf0ecaa1da3c295c42b35fc66f1c3e85
139,tsybka,0xd5ccdf772f795547e299de57f47966e24de8dea4,tsybka,8239.912002767656,292284.311318,2.8191427605578125,weather-heavy mixed,medium,5,1,0,180,7,3,Will there be exactly 2 major space weather events this week? | Will there be exactly 2 major space weather events this week? | Will there be fewer than 2 major space weather events this week? | Will there be fewer than 2 major space weather events this week? | Will there be fewer than 2 major space weather events this week? | Will there be fewer than 2 major space weather events this week? | Will there be fewer than 2 major space weather events this week? | Will there be fewer than 2 major space weather events this week?,"Putin out as President of Russia by December 31, 2026? | Will Reza Pahlavi lead Iran in 2026? | Will Russia enter Kupiansk-Vuzlovyi by April 30? | Will US crude oil reserves fall to 275M by June 5? | Will Russia enter Kupiansk-Vuzlovyi by April 30?",https://polymarket.com/profile/0xd5ccdf772f795547e299de57f47966e24de8dea4
140,thecountdooku,0xe35ad4ebe7b611c470da91b29527ff4dad1ee615,,8085.629474028824,256789.21124600002,3.14874189409886,weather specialist / weather-heavy,medium,63,54,6,197,177,0,Will the highest temperature in New York City be between 32-33°F on February 16? | Will the highest temperature in New York City be between 34-35°F on February 15? | Will the highest temperature in New York City be 31°F or below on February 16? | Will the highest temperature in Ankara be 10°C on March 14? | Will the highest temperature in Seoul be -1°C or below on February 9? | Will the highest temperature in Seoul be 0°C on February 9? | Will the highest temperature in Seoul be -1°C on January 31? | Will the highest temperature in London be 10°C on February 15?,"Will Trump say ""The State of the Union is strong"" during the 2026 State of the Union address? | Will Kevin Warsh be formally nominated to be Chair of the Federal Reserve by February 28, 2026? | US/Israel strike on Fordow nuclear facility by March 15? | Will Trump say ""Oil"" or ""Gas"" 3+ times during the 2026 State of the Union address? | Will Verizon/Visible run an Ad during Super Bowl LX?",https://polymarket.com/profile/0xe35ad4ebe7b611c470da91b29527ff4dad1ee615
