rank,userName,proxyWallet,xUsername,weather_pnl_usd,weather_volume_usd,pnl_over_volume_pct,classification,confidence,active_positions,active_weather_positions,active_nonweather_positions,recent_activity,recent_weather_activity,recent_nonweather_activity,sample_weather_titles,sample_nonweather_titles,profile_url
188,dfadffdafs,0x1c78365e02c5fd66fff76ee950c10866ff6242e6,,6087.420160074692,465888.19462100015,1.3066268324370842,weather specialist / weather-heavy,medium,0,0,0,200,200,0,Will the highest temperature in Lucknow be 43°C on April 25? | Will the highest temperature in Lucknow be 43°C on April 25? | Will the highest temperature in Lucknow be 43°C on April 25? | Will the highest temperature in Karachi be 35°C on April 25? | Will the highest temperature in Karachi be 35°C on April 25? | Will the highest temperature in Mexico City be 23°C or higher on April 27? | Will the highest temperature in Karachi be 35°C on April 25? | Will the highest temperature in Karachi be 35°C on April 25?,,https://polymarket.com/profile/0x1c78365e02c5fd66fff76ee950c10866ff6242e6
189,0x4eF488b0FB387fd9964B68e92320DbC89dE49729-1766943681043,0x4ef488b0fb387fd9964b68e92320dbc89de49729,,6075.575010928926,950645.915142,0.6390996809807366,weather specialist / weather-heavy,medium,0,0,0,200,198,2,Will the highest temperature in Hong Kong be 21°C on March 21? | Will the highest temperature in Wuhan be 17°C on March 21? | Will the highest temperature in Seoul be 11°C on March 21? | Will the highest temperature in Beijing be 14°C on March 21? | Will the highest temperature in Wuhan be 16°C on March 21? | Will the highest temperature in Shenzhen be 24°C on March 21? | Will the highest temperature in Beijing be 13°C on March 21? | Will the highest temperature in Wuhan be 17°C on March 21?,Trump announces end of military operations against Iran by April 30th? | Trump announces end of military operations against Iran by March 31st?,https://polymarket.com/profile/0x4ef488b0fb387fd9964b68e92320dbc89de49729
190,0x9F9ECA42748f9A3eCBF34f8205A8E43022109ec0-1771613822774,0x9f9eca42748f9a3ecbf34f8205a8e43022109ec0,,6036.750894929134,126850.70460600003,4.7589415554918375,weather specialist / weather-heavy,medium,0,0,0,199,162,18,Will the highest temperature in Moscow be -2°C or below on April 9? | Will the highest temperature in Moscow be 0°C on April 9? | Will the highest temperature in Moscow be -1°C on April 9? | Will the highest temperature in Moscow be 1°C on April 9? | Will the highest temperature in Moscow be 7°C on April 8? | Will the highest temperature in Moscow be 5°C on April 8? | Will the highest temperature in Moscow be 9°C on April 8? | Will the highest temperature in Moscow be 10°C on April 8?,"Will Elon Musk post 140-164 tweets from April 6 to April 8, 2026? | Will Elon Musk post 215-239 tweets from April 6 to April 8, 2026? | Will Elon Musk post 240+ tweets from April 6 to April 8, 2026? | Will Elon Musk post 190-214 tweets from April 6 to April 8, 2026? | Will Elon Musk post 165-189 tweets from April 6 to April 8, 2026?",https://polymarket.com/profile/0x9f9eca42748f9a3ecbf34f8205a8e43022109ec0
191,0x686880EEA810Fa9141Be46A1aCec9Eee41755198-1770878625325,0x686880eea810fa9141be46a1acec9eee41755198,,6027.057606081044,678438.3396210001,0.8883722004048258,weather specialist / weather-heavy,medium,0,0,0,200,200,0,Will the highest temperature in Beijing be 29°C on April 25? | Will the highest temperature in Beijing be 29°C on April 25? | Will the highest temperature in Beijing be 29°C on April 25? | Will the highest temperature in Beijing be 29°C on April 25? | Will the highest temperature in Beijing be 29°C on April 25? | Will the highest temperature in Guangzhou be 29°C on April 25? | Will the highest temperature in Beijing be 29°C on April 25? | Will the highest temperature in Guangzhou be 29°C on April 25?,,https://polymarket.com/profile/0x686880eea810fa9141be46a1acec9eee41755198
192,2B9S,0x87650b9f63563f7c456d9bbcceee5f9faf06ed81,,5995.5094209795425,1846420.8991729997,0.3247097898244595,weather-heavy mixed,medium,0,0,0,192,17,39,Will the highest temperature in Toronto be -1°C on March 31? | Will the highest temperature in Milan be 20°C on March 29? | Will the highest temperature in Sao Paulo be 33°C on March 28? | Will the highest temperature in Lucknow be 35°C on March 27? | Will the highest temperature in San Francisco be between 56-57°F on March 28? | Will the highest temperature in Houston be between 80-81°F on March 25? | Will the highest temperature in Lucknow be 38°C on March 29? | Will the highest temperature in New York City be between 58-59°F on March 29?,Will Jesus Christ return before 2027? | Will SpaceX's public ticker be $SX? | Tigres de la UANL vs. CD Guadalajara: O/U 2.5 | Will Anish Giri win the 2026 FIDE Candidates Tournament? | Will Meta dip to $570 in April?,https://polymarket.com/profile/0x87650b9f63563f7c456d9bbcceee5f9faf06ed81
193,CorkisGeldbeutel,0x875e974594985283c999765461bf2e15b4dee6b5,,5939.0489903759,1111655.3358039998,0.5342527309582434,weather specialist / weather-heavy,medium,0,0,0,199,199,0,Will the highest temperature in Istanbul be 16°C on April 25? | Will the highest temperature in Ankara be 14°C on April 25? | Will the highest temperature in Ankara be 14°C on April 25? | Will the highest temperature in Ankara be 14°C on April 25? | Will the highest temperature in Ankara be 14°C on April 25? | Will the highest temperature in Ankara be 14°C on April 25? | Will the highest temperature in Ankara be 14°C on April 25? | Will the highest temperature in Ankara be 14°C on April 25?,,https://polymarket.com/profile/0x875e974594985283c999765461bf2e15b4dee6b5
194,HTcable,0x9af199820e63b5d72ea50d4552db301361b6e242,,5926.901911253799,16214.507599,36.55307985806075,weather-heavy mixed,medium,0,0,0,200,26,53,Will the highest temperature in Singapore be 27°C on April 21? | Will the highest temperature in Singapore be 28°C on April 18? | Will the highest temperature in Singapore be 29°C on April 18? | Will the highest temperature in Singapore be 28°C on April 17? | Will the highest temperature in Singapore be 27°C on April 18? | Will the highest temperature in Singapore be 29°C on April 17? | Will the highest temperature in Singapore be 25°C or below on April 18? | Will the highest temperature in Singapore be 26°C on April 18?,"Will the price of Bitcoin be above $72,000 on April 16? | Will the price of Bitcoin be between $70,000 and $72,000 on April 16? | Will the price of Bitcoin be between $78,000 and $80,000 on April 16? | Will the price of Bitcoin be between $78,000 and $80,000 on April 16? | Will the price of Bitcoin be between $70,000 and $72,000 on April 16?",https://polymarket.com/profile/0x9af199820e63b5d72ea50d4552db301361b6e242
195,mpoxmillionare,0x02319ffcf7214a5ca8e972d409320c935ea545d0,,5882.258496294676,336401.194795,1.7485843056768196,weather specialist / weather-heavy,medium,0,0,0,200,58,32,Will the highest temperature in Paris be 19°C on March 19? | Will the highest temperature in Wellington be 17°C on February 10? | Will the highest temperature in Miami be between 84-85°F on February 12? | Will the highest temperature in Miami be between 70-71°F on February 23? | Will the highest temperature in Miami be between 78-79°F on February 27? | Will the highest temperature in Seattle be between 44-45°F on February 12? | Will the highest temperature in Buenos Aires be 36°C on February 24? | Will the highest temperature in Toronto be 6°C or higher on March 3?,Will Justin Rose win the 2026 TOUR Championship? | Will Jake Knapp win the 2026 TOUR Championship? | Will Scottie Scheffler win the 2026 TOUR Championship? | Will Matt Fitzpatrick win the 2026 TOUR Championship? | Will Sam Burns win the 2026 TOUR Championship?,https://polymarket.com/profile/0x02319ffcf7214a5ca8e972d409320c935ea545d0
196,highMg,0x3681b3165cce8f33126d93a7fa197a518ab34e48,,5864.492678294459,356078.17357700004,1.6469677485093857,weather specialist / weather-heavy,medium,0,0,0,200,200,0,Will the highest temperature in Toronto be 4°C on April 2? | Will the highest temperature in Sao Paulo be 29°C on April 2? | Will the highest temperature in London be 13°C on April 2? | Will the highest temperature in Milan be 19°C on April 2? | Will the highest temperature in Milan be 20°C on April 2? | Will the highest temperature in Milan be 18°C on April 2? | Will the highest temperature in Munich be 11°C on April 2? | Will the highest temperature in Wellington be 18°C on April 3?,,https://polymarket.com/profile/0x3681b3165cce8f33126d93a7fa197a518ab34e48
197,MalibuG,0x491cace51f49a47d9f4bb21243b634f90c5f8c7e,,5840.8449645500505,20514.47385,28.471824367798988,weather-heavy mixed,medium,0,0,0,199,13,56,Will the highest temperature in Singapore be 25°C on April 21? | Will the highest temperature in Singapore be 25°C or below on April 18? | Will the highest temperature in Singapore be 27°C on April 18? | Will the highest temperature in Singapore be 28°C on April 18? | Will the highest temperature in Singapore be 26°C on April 18? | Will the highest temperature in Singapore be 28°C on April 18? | Will the highest temperature in Singapore be 27°C on April 18? | Will the highest temperature in Singapore be 26°C on April 18?,"Will Elon Musk post 180-199 tweets from April 3 to April 10, 2026? | Will Elon Musk post 180-199 tweets from April 3 to April 10, 2026? | Will OpenAI have the top AI model at the end of March 2026? | Will Anthropic have the top AI model at the end of March 2026? | Will Google have the top AI model at the end of March 2026?",https://polymarket.com/profile/0x491cace51f49a47d9f4bb21243b634f90c5f8c7e
198,holdr,0x095704be156ec4e353110a82cc584b1173a25db6,,5738.496397262561,3581468.366127,0.1602274768510149,weather specialist / weather-heavy,medium,0,0,0,199,194,0,Will the highest temperature in Wuhan be 25°C on April 25? | Will the highest temperature in Singapore be 33°C on April 25? | Will the highest temperature in Singapore be 33°C on April 25? | Will the highest temperature in Wuhan be 25°C on April 25? | Will the highest temperature in Singapore be 33°C on April 25? | Will the highest temperature in Singapore be 33°C on April 25? | Will the highest temperature in Singapore be 33°C on April 25? | Will the highest temperature in Singapore be 33°C on April 25?,Will Procter & Gamble (PG) beat quarterly earnings? | Will Procter & Gamble (PG) beat quarterly earnings? | Will Procter & Gamble (PG) beat quarterly earnings? | Will Procter & Gamble (PG) beat quarterly earnings? | Will Procter & Gamble (PG) beat quarterly earnings?,https://polymarket.com/profile/0x095704be156ec4e353110a82cc584b1173a25db6
199,uncleroger,0x0aae5c4ec45339a64a1dd2fe4ba98c2a19eb251c,,5734.468747321922,168625.52398699996,3.4007121886032006,not enough public recent data to classify,low,0,0,0,143,0,85,,Will there be no change in Fed interest rates after the April 2026 meeting? | US x Iran ceasefire by April 10? | US x Iran ceasefire by April 15? | US x Iran ceasefire by April 15? | US x Iran ceasefire by April 15?,https://polymarket.com/profile/0x0aae5c4ec45339a64a1dd2fe4ba98c2a19eb251c
200,scottilicious,0x000d257d2dc7616feaef4ae0f14600fdf50a758e,scottonPoly,5716.645382999999,82711.70524699999,6.91153128318237,not enough public recent data to classify,low,0,0,0,187,0,142,,"Starmer out by May 15, 2026? | Starmer out by April 30, 2026? | Will the Iranian regime fall by June 30? | Will the Iranian regime fall by June 30? | Will the Iranian regime fall by June 30?",https://polymarket.com/profile/0x000d257d2dc7616feaef4ae0f14600fdf50a758e
201,mittens711,0xba0c4a80e36475cdba8ef2ad5dd5c2ccb339a550,,5685.551296000001,34022.899732,16.710954506480512,profitable in weather but currently/recently generalist,low,0,0,0,196,6,58,Will Tottenham Hotspur win the UEFA Europa League? | Will Tottenham Hotspur win the UEFA Europa League? | Will Tottenham Hotspur win the UEFA Europa League? | Will Tottenham Hotspur win the UEFA Europa League? | Will Tottenham Hotspur win the UEFA Europa League? | Will Tottenham Hotspur win the UEFA Europa League?,"Will Bitcoin reach $130,000 by December 31, 2025? | Will Bitcoin reach $130,000 by December 31, 2025? | Will Bitcoin reach $130,000 by December 31, 2025? | Will Bitcoin reach $130,000 by December 31, 2025? | Warriors vs. Timberwolves",https://polymarket.com/profile/0xba0c4a80e36475cdba8ef2ad5dd5c2ccb339a550
202,r94if3,0xf4e2737a44cbf93aa6849ba7130d17adc24afb46,,5662.123715276163,237377.15729899993,2.385285837821438,weather specialist / weather-heavy,medium,0,0,0,197,150,0,Will the highest temperature in Seoul be 20°C on April 25? | Will the highest temperature in Seoul be 20°C on April 25? | Will the highest temperature in Seoul be 21°C or higher on April 25? | Will the highest temperature in Seoul be 21°C or higher on April 25? | Will the highest temperature in Seoul be 21°C or higher on April 25? | Will the highest temperature in Seoul be 21°C or higher on April 25? | Will the highest temperature in Seoul be 21°C or higher on April 25? | Will the highest temperature in Seoul be 21°C or higher on April 25?,LoL: Hanwha Life Esports vs Kiwoom DRX - Game 2 Winner | LoL: Hanwha Life Esports vs Kiwoom DRX - Game 1 Winner | Pharos FDV above $1.5B one day after launch? | LoL: BNK FEARX vs KT Rolster - Game 1 Winner | LoL: BNK FEARX vs KT Rolster - Game 2 Winner,https://polymarket.com/profile/0xf4e2737a44cbf93aa6849ba7130d17adc24afb46
203,Roomservice,0xd240c2a4fccabeb9f63163d84f9695817f59562c,Roomservice_inc,5649.436552694759,1358344.1606079997,0.4159061242745764,weather specialist / weather-heavy,medium,0,0,0,200,200,0,Will the highest temperature in Helsinki be 3°C or below on April 27? | Will the highest temperature in Helsinki be 13°C or higher on April 25? | Will the highest temperature in Helsinki be 13°C or higher on April 25? | Will the lowest temperature in Miami be between 82-83°F on April 26? | Will the highest temperature in Helsinki be 13°C or higher on April 25? | Will the highest temperature in Moscow be 17°C or higher on April 26? | Will the highest temperature in Moscow be 17°C or higher on April 26? | Will the highest temperature in Helsinki be 13°C or higher on April 25?,,https://polymarket.com/profile/0xd240c2a4fccabeb9f63163d84f9695817f59562c
